ORF ID	Gene Name	Class(1:essential 2:nonessential 3:unknown)	Alternative Name	Map Position	Start(BP)	End(BP)	Length	Direction(0:+ 1:-)	Ncbi ID	Product	Swissprot Acc No	Note
2369	yfeN	2	b2408   ECK2402   JW2399	54.38199996948242	2   523   149	2   523   913	765	0	1788747	putative outer membrane protein	P45564;   Q8FFC5;	putative sugar hydrolase
2370	yfeR	2	b2409   ECK2403   f308   JW2400   osmT	54.39929962158203	2   523   952	2   524   878	927	1	1788748	putative DNA-binding transcriptional regulator	P77500;   Q8FFC4;	putative transcriptional regulator LYSR-type; GO_function: GO:0016563 - transcription activator activity; GO_function: GO:0016564 - transcription repressor activity; GO_process: GO:0006350 - transcription
2371	yfeH	2	b2410   ECK2404   JW5876   o332	54.421199798583984	2   524   968	2   525   966	999	0	1788749	putative inner membrane protein	P39836; P76532; P76958;   P56604;   Q8FFC3;   Q8XBM6;	putative cytochrome oxidase
10138	ypeB	3	b4546   ECK2405   JW5877	54.44269943237305	2   525   963	2   526   181	219	1	87082098	hypothetical protein		GO_component: GO:0005737 - cytoplasm
4321	ligA	1	b2411   dnaL   ECK2406   JW2403   lig   ligA   lop   pdeC	54.4473991394043	2   526   183	2   528   198	2   016	1	1788750	DNA ligase    NAD(+)-dependent		DNA ligase; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0006281 - DNA repair
2373	zipA	1	b2412   ECK2407   f328   JW2404	54.492401123046875	2   528   269	2   529   255	987	1	1788752	FtsZ stabilizer	P77173;   Q8FFC0;   Q8X492; Q8X2J6;	cell division protein involved in FtsZ ring; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane
2374	cysZ	2	b2413   ECK2408   JW2406   o253	54.51860046386719	2   529   485	2   530   246	762	0	1788753	putative inner membrane protein	P11096; P21546;   P12610; P76533; P76961; P76962;   Q8FFB9;	required for sulfate transport; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006790 - sulfur metabolic process
255	418	-1		54.52000045776367	2   529   655	2   542   201	12   547	-1				
2375	cysK	2	b2414   cysZ   ECK2409   JW2407   o323	54.53900146484375	2   530   431	2   531   402	972	0	1788754	cysteine synthase A    O-acetylserine sulfhydrolase A subunit	P11096; P21546;   P12610; P76533; P76961; P76962;   Q8FFB8;   Q8FFB9;	cysteine synthase A    O-acetylserine sulfhydrolase A; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0019344 - cysteine biosynthetic process
2376	ptsH	2	b2415   ctr   ECK2410   Hpr   iex?   JW2408	54.568199157714844	2   531   786	2   532   043	258	0	1788755	phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr)	P07006; P05525;   P77335; Q47276; Q8VU70; Q9R3G4;	PTS system protein HPr; GO_process: GO:0016052 - carbohydrate catabolic process
2377	ptsI	2	b2416   ctr   ECK2411   JW2409	54.57469940185547	2   532   088	2   533   815	1   728	0	1788756	PEP-protein phosphotransferase of PTS system (enzyme I)	P08839;   Q8FFB6;   Q8XBL3;	PEP-protein phosphotransferase system enzyme I; GO_process: GO:0016052 - carbohydrate catabolic process
2378	crr	2	b2417   ECK2412   gsr   iex   JW2410   tgs   treD	54.61280059814453	2   533   856	2   534   365	510	0	1788757	glucose-specific enzyme IIA component of PTS	P08837; Q47703;   P37051;   Q8XBL1;	PTS system    glucose-specific IIA component; GO_component: GO:0005737 - cytoplasm; GO_process: GO:0016052 - carbohydrate catabolic process
2379	pdxK	2	b2418   ECK2413   f283   JW2411   pdxL   thiJ   yfeI	54.624698638916016	2   534   408	2   535   259	852	1	1788758	pyridoxal-pyridoxaminekinase/hydroxymethylpyrimidine kinase	P40191; P76964;   Q8FFB5;   Q8XBL0;	pyridoxal/pyridoxine/pyridoxamine kinase
256	419	-1		54.630001068115234	2   534   894	2   549   849	14   956	-1				
2380	yfeK	2	b2419   ECK2414   JW2412   o124	54.645301818847656	2   535   364	2   535   738	375	0	1788759	hypothetical protein	Q47702; P77418;   Q8CVU1;   Q8XBK8;	
2381	yfeS	2	b2420   ECK2415   JW2413   o244	54.65409851074219	2   535   771	2   536   505	735	0	1788760	hypothetical protein	P78271;	
2382	cysM	2	b2421   ECK2416   JW2414	54.67399978637695	2   536   694	2   537   605	912	1	2367138	cysteine synthase B (O-acetylserine sulfhydrolase B)	P16703;   Q8FFB4;   Q8XBK6;	cysteine synthase B    O-acetylserine sulfhydrolase B; GO_process: GO:0019344 - cysteine biosynthetic process
2383	cysA	2	b2422   ECK2417   JW2415	54.69649887084961	2   537   739	2   538   836	1   098	1	1788761	sulfate/thiosulfate transporter subunit	P16676; P77693;   Q8FFB3;   Q8XBJ8;	ATP-binding component of sulfate permease A protein; chromate resistance; ATP-binding component of ABC superfamily; GO_component: GO:0005737 - cytoplasm; GO_function: GO:0015419 - sulfate transmembrane-transporting ATPase activity; GO_process: GO:0006790 - sulfur metabolic process; GO_process: GO:0042493 - response to drug
2384	cysW	2	b2423   ECK2418   f149   JW2416	54.71989822387695	2   538   826	2   539   701	876	1	87082099	sulfate/thiosulfate ABC transporter subunit	P16702; P76534;   Q8XBJ7;	sulfate transport system permease W protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006790 - sulfur metabolic process
2385	cysU	2	b2424   cysT   ECK2419   JW2417	54.738800048828125	2   539   701	2   540   534	834	1	1788764	sulfate/thiosulfate ABC transporter permease	P16701;   Q8FFB2;   Q8XBJ6;	sulfate    thiosulfate transport system permease T protein; membrane component of ABC superfamily; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0006790 - sulfur metabolic process
2386	cysP	2	b2425   ECK2420   JW2418	54.75669860839844	2   540   534	2   541   550	1   017	1	1788765	thiosulfate-binding protein	P16700;   Q8CVU0;   Q8XBJ5;	thiosulfate binding protein; periplasmic-binding component of ABC superfamily; GO_component: GO:0042597 - periplasmic space; GO_process: GO:0006790 - sulfur metabolic process
2387	ucpA	2	b2426   ECK2421   f285   JW5394   yfeF	54.78519821166992	2   541   854	2   542   645	792	1	87082100	furfural resistance protein    predicted short-chain oxidoreductase	P37440; P76963; P77140; P77442;   Q8FFB1;   Q8XBJ4;	putative oxidoreductase
2388	murR	2	b2427   ECK2422   f285   f285b   JW2420   yfeT	54.80500030517578	2   542   774	2   543   631	858	1	1788767	repressor for murPQ    MurNAc 6-P inducible	P37767; P76588;   P77245;   Q8XBJ3;	
257	420	-1		54.81999969482422	2   543   590	2   564   789	21   200	-1				
2389	murQ	2	b2428   ECK2423   JW2421   o298   yfeU	54.82699966430664	2   543   795	2   544   691	897	0	1788768	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase	P76535; P76965; P76966; P76967;   Q8FFB0;   Q8XBJ2;	putative regulator
2390	murP	2	b2429   ECK2424   JW2422   o474   o474b   yfeV	54.84640121459961	2   544   695	2   546   119	1   425	0	1788769	N-acetylmuramic acid permease    EIIBC component    PTS system	P77272;	GO_process: GO:0016052 - carbohydrate catabolic process
2391	yfeW	2	b2430   ECK2425   JW5395   o463   o463b   pbp4B	54.877201080322266	2   546   124	2   547   428	1   305	0	87082101	penicillin binding protein PBP4B; weak DD-carboxypeptidase activity	P77619;	putative beta-lactamase; GO_process: GO:0016052 - carbohydrate catabolic process
2392	yfeX	2	b2431   ECK2426   f308   f308b   JW2424	54.910499572753906	2   547   668	2   548   567	900	1	87082102	porphyrinogen oxidase    cytoplasmic	P76536;	
2393	yfeY	2	b2432   ECK2427   f191   f191b   JW2425	54.93190002441406	2   548   663	2   549   238	576	1	1788772	RpoE-regulated lipoprotein	P76537; Q47564;	
2394	yfeZ	2	b2433   ECK2428   f151   f151c   JW2426	54.94559860229492	2   549   299	2   549   748	450	1	87082103	inner membrane protein	P76538;	
2395	ypeA	2	b2434   ECK2429   f178   f178b   JW2427	54.95500183105469	2   549   735	2   550   160	426	1	87082104	putative acyltransferase with acyl-CoA N-acyltransferase domain	P76539;	
2396	amiA	2	b2435   ECK2430   JW2428   yfeE	54.96879959106445	2   550   374	2   551   243	870	0	1788776	N-acetylmuramoyl-l-alanine amidase I	P36548; P78199;   Q8CVT8;   Q8XBI5;	GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_process: GO:0009252 - peptidoglycan biosynthetic process
258	421	-1		54.97999954223633	2   551   189	2   575   916	24   728	-1				
2397	hemF	2	b2436   ECK2431   JW2429   popB   sec	54.98759841918945	2   551   247	2   552   146	900	0	1788777	coproporphyrinogen III oxidase	P36553;   Q8FFA3;   Q8XBI4;	GO_component: GO:0005737 - cytoplasm
2398	eutR	2	b2437   ECK2432   JW2430   yfeG	55.00709915161133	2   552   152	2   553   204	1   053	1	1788778	eut operon transcriptional activator    AraC family	P36547; P77451;   Q8CXY2;   Q8XBI3;	putative ARAC-type regulatory protein; GO_function: GO:0016563 - transcription activator activity; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0006350 - transcription
2399	eutK	2	b2438   ECK2433   f168   f168a   JW2431   yffI	55.030799865722656	2   553   250	2   553   750	501	1	87082105	putative carboxysome structural protein with predicted role in ethanolamine utilization	P76540; P77408;	GO_process: GO:0009310 - amine catabolic process
2400	eutL	2	b2439   ECK2434   f219   f219d   JW2432   yffJ	55.041900634765625	2   553   763	2   554   422	660	1	1788780	putative carboxysome structural protein with predicted role in ethanolamine utilization	P76541;	GO_process: GO:0009310 - amine catabolic process
2401	eutC	2	b2440   ECK2435   JW2433	55.05630111694336	2   554   432	2   555   319	888	1	1788781	ethanolamine ammonia-lyase    small subunit (light chain)	P19636; P78273;   Q8FFA1;   Q8XEH3;	ethanolamine ammonia-lyase    light chain; GO_process: GO:0009310 - amine catabolic process
2402	eutB	2	b2441   ECK2436   JW2434	55.075801849365234	2   555   340	2   556   701	1   362	1	87082106	ethanolamine ammonia-lyase    large subunit    heavy chain	P19635; P78094; P78300;   Q8FFA0;	ethanolamine ammonia-lyase    heavy chain; GO_process: GO:0009310 - amine catabolic process
2403	intZ	2	b2442   ECK2437   o431	55.10900115966797	2   556   880	2   558   088	1   209	0	145693166	CPZ-55 prophage; predicted integrase	P76542;	putative prophage integrase
2404	yffL	2	b2443   ECK2438   o213   o213b	55.139198303222656	2   558   279	2   558   920	642	0	1788784	CPZ-55 prophage; putative protein	P76543;	
2405	yffM	2	b2444   ECK2439   o81   o81b	55.16310119628906	2   559   390	2   559   635	246	0	1788785	CPZ-55 prophage; putative protein	P76544;	
2406	yffN	2	b2445   ECK2440   o127   o127b	55.168701171875	2   559   647	2   560   015	369	0	145693167	CPZ-55 prophage; putative protein	P76545;	
2407	yffO	2	b2446   ECK2441   o138   o138b	55.179100036621094	2   560   133	2   560   549	417	0	1788787	CPZ-55 prophage; putative protein	P76546;	
2408	yffP	2	b2447   ECK2442   o197	55.1879997253418	2   560   546	2   561   139	594	0	1788788	CPZ-55 prophage; putative protein	P76547;	
2410	yffQ	2	b2448   ECK2443   o130   o130b	55.21110153198242	2   561   614	2   561   991	378	0	145693168	CPZ-55 prophage; putative protein	P76548;	
2409	yffR	2	b2449   ECK2444   o130   o130c	55.219398498535156	2   562   002	2   562   394	393	0	1788791	CPZ-55 prophage; putative protein	P76549;	
2411	yffS	2	b2450   ECK2445   o279   o279c	55.23109817504883	2   562   545	2   563   354	810	0	145693169	CPZ-55 prophage; putative protein	P76550;	
2412	eutA	2	b2451   ECK2446   f467   f467a   JW2435   yffT	55.251800537109375	2   563   503	2   564   906	1   404	1	1788793	reactivating factor for ethanolamine ammonia lyase	P76551;	
2413	eutH	2	b2452   ECK2447   f408   JW2436   yffU	55.28200149536133	2   564   903	2   566   129	1   227	1	1788794	ethanolamine transporter	P76552; P76968;   Q8FF98;   Q8XBH4;	ethanolamine utilization; homolog of Salmonella putative transport protein; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009310 - amine catabolic process
2414	eutG	2	b2453   ECK2448   f404   JW2437   yffV	55.3130989074707	2   566   346	2   567   533	1   188	1	87082107	ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase    converts acetaldehyde to ethanol	P76553; P76969;   Q8FF97;   Q8XBH2;	ethanolamine utilization; homolog of Salmonella enzyme    similar to iron-containing alcohol dehydrogenase; GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_process: GO:0009310 - amine catabolic process
2415	eutJ	2	b2454   ECK2449   f278g   JW2438   yffW	55.338401794433594	2   567   523	2   568   359	837	1	1788796	putative chaperonin    ethanolamine utilization protein	P77277;   Q8FF96;   Q8XBH0;	ethanolamine utilization; homolog of Salmonella gene; GO_process: GO:0009310 - amine catabolic process; GO_process: GO:0006457 - protein folding
2416	eutE	2	b2455   ECK2450   f467b   JW2439   yffX	55.3567008972168	2   568   370	2   569   773	1   404	1	1788797	aldehyde oxidoreductase    ethanolamine utilization protein	P77445;   Q8FF95;   Q8XBG8;	ethanolamine utilization; similar to acetaldehyde dehydrogenase; GO_process: GO:0009310 - amine catabolic process
2417	eutN	2	b2456   cchB   ECK2451   f95   f95d   JW2440   yffY	55.38719940185547	2   569   785	2   570   072	288	1	1788798	Ethanolamine catabolic microcompartment shell protein	P77633;   Q8XBG6;	detox protein; GO_process: GO:0006805 - xenobiotic metabolic process
2418	eutM	2	b2457   cchA   ECK2452   f111c   JW2441   yffZ	55.39569854736328	2   570   179	2   570   472	294	1	87082108	putative carboxysome structural protein    ethanolamine utilization protein	P77606;   Q8XBG4;	detox protein; GO_process: GO:0006805 - xenobiotic metabolic process
2419	eutD	2	b2458   ECK2453   eutI   f338   f338b   JW2442   ypfA	55.402801513671875	2   570   511	2   571   527	1   017	1	1788800	phosphate acetyltransferase	P77218;   Q8FF94;   Q8XBG3;	ethanolamine utilization; homolog of Salmonellaacetyl/butyryl P transferase; GO_process: GO:0009310 - amine catabolic process
2420	eutT	2	b2459   ECK2454   f267   JW2443   ypfB	55.42470169067383	2   571   524	2   572   327	804	1	1788801	cobalamin adenosyltransferase involved in ethanolamine utilization	P76554;	GO_process: GO:0009310 - amine catabolic process
2421	eutQ	2	b2460   ECK2455   f233   JW2444   ypfC	55.441898345947266	2   572   324	2   573   025	702	1	1788802	hypothetical protein	P76555;	GO_process: GO:0009310 - amine catabolic process
2422	eutP	2	b2461   ECK2456   f159   JW2445   ypfD	55.45650100708008	2   573   000	2   573   479	480	1	1788803	conserved protein with nucleoside triphosphate hydrolase domain	P08660;   P76556;	GO_process: GO:0009310 - amine catabolic process
2423	eutS	2	b2462   ECK2457   f135   JW2446   ypfE	55.467098236083984	2   573   492	2   573   827	336	1	87082109	putative carboxysome structural protein with predicted role in ethanol utilization	P76557;	GO_process: GO:0009310 - amine catabolic process
2424	maeB	2	b2463   ECK2458   f759   f759b   JW2447   ypfF	55.48059844970703	2   574   120	2   576   399	2   280	1	1788806	fused malic enzyme predictedoxidoreductase/predicted phosphotransacetylase	P76558; P78200; P78201;	putative multimodular enzyme
259	422	-1		55.4900016784668	2   574   930	2   591   898	16   969	-1				
2425	talA	2	b2464   ECK2459   JW2448   o316   o316b	55.5359992980957	2   576   688	2   577   638	951	0	1788807	transaldolase A	P78258; P80218;	GO_process: GO:0009052 - pentose-phosphate shunt    non-oxidative branch
2426	tktB	2	b2465   ECK2460   JW2449	55.55690002441406	2   577   658	2   579   661	2   004	0	1788808	transketolase 2    thiamin-binding	P33570;   Q8FF90;   Q8XBF1;	transketolase 2 isozyme; GO_process: GO:0016052 - carbohydrate catabolic process; GO_process: GO:0009052 - pentose-phosphate shunt    non-oxidative branch; GO_process: GO:0015949 - nucleobase    nucleoside and nucleotide interconversion
2427	ypfG	2	b2466   ECK2461   f347   JW2450	55.60210037231445	2   579   756	2   580   799	1   044	1	1788809	hypothetical protein	P76559;	
2428	nudK	2	b2467   ECK2462   JW2451   yffH	55.62730026245117	2   580   925	2   581   500	576	1	1788810	GDP-mannose pyrophosphatase	P37128; P77255;   Q8FF87;   Q8XBE7;	
2429	aegA	2	b2468   ECK2463   f659   JW2452   yffG	55.6411018371582	2   581   568	2   583   547	1   980	1	1788811	fused predicted oxidoreductase: FeS bindingsubunit/NAD/FAD-binding subunit	P37127; P76560; P76970;   Q8FF86;   Q8XBE6;	
2430	narQ	2	b2469   ECK2464   JW2453	55.688201904296875	2   583   753	2   585   453	1   701	0	1788812	sensory histidine kinase in two-component regulatory system with NarP (NarL)	P27896;   Q8FF85;   Q8XBE5;	sensor for nitrate reductase system    protein histidine kinase (acts on NarP and narL); GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0009061 - anaerobic respiration; GO_process: GO:0006464 - protein modification process
2431	acrD	2	b2470   ECK2465   JW2454   o1037   yffA	55.72840118408203	2   585   617	2   588   730	3   114	0	1788814	aminoglycoside/multidrug efflux system	P24177; P76971; P77178; Q46715;   Q8FF84;   Q8XEH2;	GO_component: GO:0009274 - peptidoglycan-based cell wall; GO_component: GO:0019866 - organelle inner membrane; GO_process: GO:0042493 - response to drug
260	423	-1		55.75	2   587   074	2   602   970	15   897	-1				
10139	ypfM	2	b4606   ECK4415	55.79759979248047	2   588   829	2   588   888	60	1	145693170	hypothetical protein		
